10376,代号17,フィギュア17 つばさ&ヒカル,1516,7.3
120763,出包王女Darkness 2nd,To LOVEる -とらぶる- ダークネス 2nd,1517,7.3
246915,神推偶像登上武道馆我就死而无憾,推しが武道館いってくれたら死ぬ,1519,7.2
5976,只有神知道的世界,神のみぞ知るセカイ,1520,7.2
34515,星界的断章 诞生,星界の断章 誕生,1522,7.3
2282,星舰驾驶员,スターシップ・オペレーターズ,1523,7.3
490,灼眼的夏娜,灼眼のシャナ,1528,7.2
67451,人生Best Ten,人生ベストテン,1529,7.2
36379,Fate/Zero Remix,,1530,7.3
260467,荒野的寿飞行队,荒野のコトブキ飛行隊,1532,7.2
2776,光速蒙面侠21,アイシールド21,1533,7.3
36116,变相怪杰,The Mask: The Animated Series Season 1,1534,7.3
80918,怪医黑杰克21,ブラック・ジャック21,1536,7.3
71955,夜樱四重奏 花之歌,夜桜四重奏 〜ハナノウタ〜,1537,7.2
61118,住宅区友夫,団地ともお,1544,7.3
10276,分身战士,スクライド,1545,7.2
122864,怪盗Joker2,怪盗ジョーカー シーズン2,1548,7.3
1272,竹刀少女,バンブーブレード -BAMBOO BLADE-,1549,7.2
9731,恋风,恋風,1552,7.2
6605,三眼神童,三つ目がとおる,1556,7.2
77646,天方魔谭MAGI 第二季,マギ The kingdom of magic,1557,7.2
2414,小小雪精灵,ちっちゃな雪使いシュガー,1558,7.3
50814,打工吧！魔王大人,はたらく魔王さま!,1561,7.2
5426,足球小将,キャプテン翼,1564,7.2
42339,军火女王 PERFECT ORDER,ヨルムンガンド PERFECT ORDER,1565,7.2
132734,路人女主的养成方法 ♭,冴えない彼女の育てかた ♭,1570,7.2
210289,咱们裸熊 第三季,We Bare Bears Season 3,1572,7.3
101820,七大罪,七つの大罪,1573,7.2
46312,头文字D Fifth Stage,頭文字D Fifth Stage,1578,7.2
15958,Yes! 光之美少女5 GoGo!,Yes!プリキュア5GoGo!,1580,7.2
8249,无责任舰长,無責任艦長タイラー,1582,7.3
204317,舞动青春,ボールルームへようこそ,1587,7.2
1780,骷髅13,ゴルゴ13,1591,7.2
7931,返乡战士,OVERMANキングゲイナー,1592,7.2
1930,新撰组异闻录-铁,PEACE MAKER 鐵,1593,7.2
114967,无头骑士异闻录×2 转,デュラララ!!×2 転,1595,7.2
170242,信长的忍者,信長の忍び,1597,7.2
142812,鬼牌游戏,ジョーカー・ゲーム,1601,7.2
10422,迷糊女战士,へっぽこ実験アニメーション エクセル♥サーガ,1602,7.2
12192,滑头鬼之孙～千年魔京～,ぬらりひょんの孫～千年魔京～,1603,7.2
10842,未来都市NO.6,NO.6,1605,7.2
3848,花丸幼稚园,はなまる幼稚園,1606,7.2
174998,冰上的尤里,ユーリ!!! on ICE,1608,7.2
195937,结城友奈是勇者 -鹫尾须美之章-/-勇者之章-,結城友奈は勇者である -鷲尾須美の章-/-勇者の章-,1611,7.2
282372,安达与岛村,安達としまむら,1613,7.2
100403,路人女主的养成方法,冴えない彼女の育てかた,1614,7.2
266070,房间露营△,へやキャン△,1617,7.2
4686,我要上太空,ふたつのスピカ,1618,7.3
16805,时间飞船,タイムボカン,1619,7.3
1729,GA 艺术科美术设计班,GA 芸術科アートデザインクラス,1622,7.2
7014,和殿下一起 1分钟剧场,殿といっしょ 1分間劇場,1624,7.2
45905,逮捕令 Special,逮捕しちゃうぞ Special,1627,7.2
13551,我的女神 战斗之翼,ああっ女神さまっ 闘う翼,1628,7.2
2255,日本第一男人之魂,日本一の男の魂,1629,7.3
28389,鸭子侦探,A Miss Mallard Mystery,1631,7.2
10339,青之驱魔师,青の祓魔師,1635,7.2
350764,鬼灭之刃 无限列车篇,鬼滅の刃 無限列車編,1637,7.2
83012,鲁邦三世：炎之记忆 东京危机,ルパン三世 炎の記憶〜TOKYO CRISIS〜,1638,7.3
788,NOIR,ノワール,1639,7.2
100517,记录的地平线 第二季,ログ・ホライズン 第2シリーズ,1640,7.2
7150,天降之物f,そらのおとしものf,1642,7.2
981,BLOOD+,,1643,7.2
1974,超魔神英雄传,超魔神英雄伝ワタル,1644,7.2
208276,加菲猫,Garfield,1645,7.3
210864,魔法使的新娘,魔法使いの嫁,1647,7.2
209062,南方公园 第22季,South Park Season 22,1648,7.3
146408,精灵宝可梦XY&Z,ポケットモンスターXY&Z,1650,7.2
23686,刀剑神域,ソードアート・オンライン,1651,7.2
113134,Fate/kaleid liner 魔法少女☆伊莉雅 2wei Herz!,Fate/kaleid liner プリズマ☆イリヤ ツヴァイヘルツ!,1652,7.2
47243,阿拉蕾,Dr.スランプ アラレちゃん,1654,7.2
7108,H2 好逑双物语,H2,1655,7.2
83124,妖怪手表,妖怪ウォッチ,1657,7.2
129988,野良神 ARAGOTO,ノラガミ ARAGOTO,1661,7.2
312979,体操武士,体操ザムライ,1662,7.2
5467,魔动王,魔動王グランゾート,1665,7.2
304065,工作细胞BLACK,はたらく細胞BLACK,1669,7.2
11683,花仙子,花の子ルンルン,1670,7.2
53742,北斗神拳2,北斗の拳2,1674,7.2
148319,三毛流浪记,,1675,7.2
11208,烤焦面包,こげぱん,1678,7.2
2415,小小雪精灵 夏季特别篇,ちっちゃな雪使いシュガー 特別編,1679,7.3
90792,海贼王 梅利特别篇 另一位伙伴的故事,ONE PIECE エピソードオブメリー 〜もうひとりの仲間の物語〜,1680,7.2
175198,91天,91Days,1682,7.2
24543,鲁邦三世：血之刻印 永远的Mermaid,ルパン三世 血の刻印 〜永遠のMermaid〜,1686,7.2
1531,奇幻贵公子,ゴーストハント,1687,7.2
114968,无头骑士异闻录×2 结,デュラララ!!×2 結,1689,7.2
79093,少年骇客 第一季,Ben 10 Season 1,1690,7.2
9756,天地无用!,天地無用!,1691,7.2
280678,放学后海堤日记,放課後ていぼう日誌,1693,7.2
84988,鲁邦三世 1美元的战争,ルパン三世 1$マネーウォーズ,1694,7.2
2661,轻声密语,ささめきこと,1696,7.2
311759,结城友奈是勇者 -大满开之章-,結城友奈は勇者である -大満開の章-,1698,7.2
266794,新石纪,Dr.STONE,1699,7.2
3768,Da!Da!Da!,だぁ!だぁ!だぁ!,1700,7.2
9567,四驱兄弟,爆走兄弟レッツ&ゴー!!,1702,7.2
171366,虎面人W,タイガーマスクW,1703,7.2
9540,聪明的一休,一休さん,1704,7.2
5436,我的妹妹哪有这么可爱！,俺の妹がこんなに可愛いわけがない,1705,7.2
2411,天使的小生意气,天使な小生意気,1710,7.2
18083,银河天使X,ギャラクシーエンジェルX,1713,7.2
18004,侵略！？乌贼娘,侵略!?イカ娘,1715,7.2
60011,漂流武士,DRIFTERS,1719,7.2
4256,复苏的天空 -救援之翼-,よみがえる空 -RESCUE WINGS-,1730,7.2
38711,至net奇兵 第一季,Code Lyoko Saison 1,1731,7.2
1275,我们的存在,僕等がいた,1735,7.2
2729,魔力女管家特别篇 我回来了◆欢迎回来,まほろまてぃっく特別編 ただいま◆おかえり,1736,7.2
88493,一周的朋友。,一週間フレンズ。,1742,7.2
24649,圣诞之吻SS+ plus,アマガミSS+ plus,1744,7.2
1850,读或死 TV,R.O.D -THE TV-,1747,7.2
3795,我家也有外星人,NieA_7,1748,7.2
28357,精灵世纪,精灵世纪,1749,7.2
297969,寒蝉鸣泣之时 业,ひぐらしのなく頃に 業,1750,7.2
2769,秦时明月之夜尽天明,秦时明月之夜尽天明,1752,7.2
116742,死亡游行,デス・パレード,1753,7.2
9566,龙珠GT,ドラゴンボールGT,1754,7.2
18505,龙珠Z 一夫当关的最后决战~挑战弗利萨的Z战士 孙悟空的父亲~,ドラゴンボールZ たったひとりの最終決戦〜フリーザに挑んだZ戦士 孫悟空の父〜,1755,7.2
20056,复仇者：世上最强英雄组合 第一季,The Avengers: Earth's Mightiest Heroes!  Season 1,1756,7.2
334400,成龙历险记 第三季,Jackie Chan Adventures Season 3,1757,7.2
18636,UN-GO,,1761,7.2
121187,灰色的迷宫,グリザイアの迷宮,1762,7.2
34447,白鸽岛,白鸽岛,1764,7.2
209839,信长的忍者 伊势·金崎篇,信長の忍び〜伊勢・金ヶ崎篇〜,1765,7.2
209060,南方公园 第21季,South Park Season 21,1766,7.2
1452,豹头王传说,グイン・サーガ,1769,7.2
2617,天降之物,そらのおとしもの,1774,7.2
20996,陆奥圆明流外传 修罗之刻,陸奥圓明流外伝 修羅の刻,1775,7.2
160124,食戟之灵 贰之皿,食戟のソーマ 弍ノ皿,1776,7.2
75989,Love Live! 第二季,ラブライブ! 第2期,1777,7.2
7217,闪灵二人组,GetBackers -奪還屋-,1779,7.2
7597,大江户火箭,大江戸ロケット,1781,7.2
28687,罗马浴场,テルマエ・ロマエ,1782,7.2
100443,东京残响,残響のテロル,1784,7.2
107186,怪盗Joker,怪盗ジョーカー,1799,7.2
1912,七武士,Samurai 7,1804,7.2
251060,钱进球场 第二季,グラゼニ シーズン2,1806,7.2
13971,罗德斯岛战记-英雄骑士传-,ロードス島戦記-英雄騎士伝-,1807,7.2
7320,仓鼠管家,おるちゅばんエビちゅ,1808,7.2
2257,爱丽丝学园,学園アリス,1810,7.2
208754,徒然Children,徒然チルドレン,1812,7.2
309670,关于前辈很烦人的事,先輩がうざい後輩の話,1815,7.2
82572,野良神,ノラガミ,1817,7.2
83402,Fate/kaleid liner 魔法少女☆伊莉雅 2wei!,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ!,1818,7.2
212003,赛马娘 Pretty Derby,ウマ娘 プリティーダービー,1822,7.2
225631,黑社会的超能力女儿,ヒナまつり,1825,7.2
3141,数码宝贝X进化,DIGITAL MONSTER X-evolution,1827,7.2
7806,我们的仙境～Heartful days～,まほらば〜Heartful days,1833,7.2
39024,成龙历险记 第一季,Jackie Chan Adventures Season 1,1842,7.2
290,Fate/stay night,Fate/stay night,1844,7.2
5656,圣诞之吻SS,アマガミSS,1845,7.1
3711,游戏王－怪兽之决斗GX,遊☆戯☆王デュエルモンスターズGX,1848,7.1
10560,我是小甜甜,魔法の天使クリィミーマミ,1850,7.1
169917,机动战士高达独角兽 RE:0096,機動戦士ガンダムユニコーン RE:0096,1852,7.2
9726,玛利亚狂热 ALIVE,まりあ†ほりっく あらいぶ,1857,7.2
295048,美少年侦探团,美少年探偵団,1859,7.1
3413,今天的五年二班,今日の5の2,1860,7.1
63276,奥林匹斯星传,그리스 로마 신화 올림포스 가디언,1861,7.2
185761,我的英雄学院 第二季,僕のヒーローアカデミア 第2期,1862,7.1
25602,地狱老师,地獄先生ぬ〜べ〜,1866,7.1
254895,Endro~！,えんどろ〜！,1867,7.2
32213,六神合体雷霆王,六神合体ゴッドマーズ,1868,7.1
100526,黑执事 马戏团篇,黒執事 Book of Circus,1870,7.1
4543,小公主优希,ぷちぷり*ユーシィ,1871,7.1
123335,星蝶公主 第一季,Star vs. the Forces of Evil (Season 1),1873,7.1
51498,脆莓公园 第一季,Brickleberry (Season 1),1876,7.1
902,神薙,かんなぎ,1878,7.1
43180,科拉传奇 第二季：神灵,The Legend of Korra Book 2: Spirits,1879,7.1
114184,科拉传奇 第四季：平衡,The Legend of Korra Book 4: Balance,1882,7.1
90390,海贼王 奈美特别篇 领航员之泪与伙伴的羁绊,ONE PIECE エピソードオブナミ 〜航海士の涙と仲間の絆〜,1891,7.1
84994,鲁邦三世 被偷的鲁邦~模仿者是盛夏之蝶~,ルパン三世 盗まれたルパン 〜コピーキャットは真夏の蝶〜,1892,7.1
97477,十字路口,クロスロード,1895,7.1
11132,怪盗圣少女,怪盗セイント・テール,1897,7.1
10578,饿沙罗鬼,ガサラキ,1898,7.1
8546,更多 出包王女,もっと To LOVEる,1899,7.1
14645,家有贱狗,平成イヌ物語バウ,1904,7.1
48670,游戏王ZEXAL II,遊☆戯☆王ZEXAL II,1906,7.1
266455,水果篮子 第一季,フルーツバスケット 1st season,1911,7.1
294,图书馆战争,図書館戦争,1913,7.1
7354,爱你宝贝,愛してるぜベイベ,1921,7.1
169274,偶像活动Stars,アイカツスターズ!,1922,7.1
303068,舞伎家的料理人,舞妓さんちのまかないさん,1925,7.1
32025,地球防卫企业,地球防衛企業ダイ・ガード,1933,7.1
36112,摩登原始人,The Flintstones,1935,7.1
15957,光之美少女 Splash Star,ふたりはプリキュア Splash Star,1936,7.1
19390,次元舰队,ジパング,1939,7.1
234531,鬼太郎 第六季,ゲゲゲの鬼太郎,1940,7.1
36268,葫芦小金刚,葫芦小金刚,1941,7.1
3156,结界师,結界師,1942,7.1
1467,胡子小鸡,ヒゲぴよ,1949,7.1
227739,棒球大联盟2nd,メジャーセカンド,1950,7.1
222425,牙狼 VANISHING LINE,牙狼〈GARO〉-VANISHING LINE-,1951,7.1
9304,猫眼三姐妹,キャッツ・アイ,1953,7.1
268070,骚动时节的少女们啊,荒ぶる季節の乙女どもよ。,1959,7.1
270060,一弦定音！第二季,この音とまれ！第2クール,1960,7.1
132725,监狱兔 前传,Usavich ZERO,1961,7.1
208930,偶像大师 SideM,アイドルマスター SideM,1964,7.1
145407,赤发白雪姬 第二季,赤髪の白雪姫 第2クール,1967,7.1
23684,黑子的篮球,黒子のバスケ,1968,7.1
20799,爱杀宝贝,キルミーベイベー,1970,7.1
56091,翠星之加尔刚蒂亚,翠星のガルガンティア,1976,7.1
68935,八犬传-东方八犬异闻- 第二季,八犬伝 -東方八犬異聞-  二期,1978,7.1
32248,百兽王,百獣王ゴライオン,1980,7.1
3287,日式面包王,焼きたて!!ジャぱん,1981,7.1
2440,沉默的未知,アルジェントソーマ,1985,7.1
150246,全金属狂潮 Invisible Victory,フルメタル・パニック! Invisible Victory,1987,7.1
2121,纯情房东俏房客,ラブひな,1989,7.1
74663,苍蓝钢铁的琶音,蒼き鋼のアルペジオ -アルス・ノヴァ-,1990,7.1
41658,向山进发,ヤマノススメ,1992,7.1
47629,啄木鸟伍迪,The Woody Woodpecker Show,1995,7.1
23682,魔角侦探,,1996,7.1
234305,鬼灯的冷彻 第二季 其之二,鬼灯の冷徹 第弐期 その弐,1997,7.1
59825,百合熊风暴,ユリ熊嵐,1999,7.1
6254,机械女神J,セイバーマリオネットJ,2000,7.1
49426,金田一少年之事件簿 2007年特别篇,金田一少年の事件簿スペシャル,2001,7.1
164649,她和她的猫 -Everything Flows-,彼女と彼女の猫 -Everything Flows-,2003,7.1
218712,SSSS.古立特,SSSS.GRIDMAN,2004,7.1
296980,勇者斗恶龙 达伊的大冒险,ドラゴンクエスト ダイの大冒険,2006,7.1
698,强袭魔女,ストライクウィッチーズ,2007,7.1
8200,正义战士,The Centurions,2008,7.1
301233,One Room 第三季,One Room サードシーズン,2009,7.1
39794,绝园的暴风雨,絶園のテンペスト,2010,7.1
532,X战记,X -エックス-,2012,7.1
237834,中间管理录利根川,中間管理録トネガワ,2021,7.1
177094,南方公园 第20季,South Park Season 20,2031,7.1
325286,薇薇 -萤石眼之歌-,Vivy -Fluorite Eye's Song-,2034,7.1
180670,暖心日记,ほのぼのログ,2038,7.1
139317,偶像活动 第二年,アイカツ!2年目,2041,7.1
203861,超自然9人组,Occultic;Nine -オカルティック・ナイン-,2044,7.1
109328,结城友奈是勇者,結城友奈は勇者である,2050,7.1
18631,灼眼的夏娜 第三季,灼眼のシャナIII -Final-,2051,7.1
109724,元气少女缘结神◎,神様はじめました◎,2052,7.1
9397,MÄR 魔法世界,MÄR-メルヘヴン-,2053,7.1
49313,鲁邦三世：the Last Job,ルパン三世 the Last Job,2054,7.1
9002,永久家族,永久家族,2055,7.1
10261,异国迷宫的十字路口,異国迷路のクロワーゼ The Animation,2056,7.1
74628,伪恋,ニセコイ,2057,7.1
10704,史上最强弟子兼一,史上最強の弟子ケンイチ,2058,7.1
77473,武士弗拉明戈,サムライフラメンコ,2059,7.1
281,死后文,シゴフミ,2060,7.1
286967,游戏王SEVENS,遊☆戯☆王SEVENS,2062,7.1
235421,信长的忍者 姊川·石山篇,信長の忍び〜姉川・石山篇〜,2063,7.1
59632,人鱼又上钩,波打際のむろみさん,2065,7.1
5475,绝对可怜CHILDREN,絶対可憐チルドレン,2066,7.1
69103,上课小动作,となりの関くん,2067,7.1
36269,彭彭与丁满,Timon & Pumbaa,2068,7.1
82079,网球并不可笑嘛 3期,てーきゅう 3期,2070,7.1
232884,银魂. 银之魂篇,銀魂. 銀ノ魂篇,2071,7.1
32215,猛兽侠,Beast Machines: Transformers,2074,7.1
39064,魔术士奥芬,魔術士オーフェン,2075,7.0
229947,蓝海少女 第二季,あまんちゅ！～あどばんす～,2078,7.1
14667,丹特丽安的书架,ダンタリアンの書架,2082,7.1
37449,萌菌物语 Returns,もやしもん リターンズ,2087,7.1
2892,翼·年代记 第二部,ツバサ・クロニクル 第2シリーズ,2090,7.1
79350,机器人少女Z,ロボットガールズZ,2091,7.1
31258,神魂合体豪旦那 第二季,神魂合体ゴーダンナー!! SECOND SEASON,2092,7.0
985,机动战士V高达,機動戦士Vガンダム,2094,7.1
290426,在魔王城说晚安,魔王城でおやすみ,2097,7.1
139950,金田一少年事件簿R 2期,金田一少年の事件簿R 新シリーズ,2099,7.1
1982,圣魔之血,トリニティ・ブラッド,2101,7.1
29366,三国演义,三国演义,2103,7.1
190441,IDOLiSH7-偶像星愿-,アイドリッシュセブン,2111,7.1
47764,足球小将GOAL!,キャプテン翼,2112,7.1
126616,海绵宝宝 第四季,SpongeBob SquarePants (Season 4),2113,7.0
192906,剑风传奇 次篇,ベルセルク 次篇,2114,7.1
323960,IDOLiSH7-偶像星愿- Third BEAT!,アイドリッシュセブン Third BEAT!,2115,7.0
49000,龙珠Z・绝望的反抗!!残留的超战士・悟饭和特兰克斯,ドラゴンボールZ・絶望への反抗!! 残された超戦士・悟飯とトランクス,2119,7.1
22756,侦探歌剧 少女福尔摩斯 夏季特别篇,探偵オペラ ミルキィホームズ サマー・スペシャル,2121,7.1
1120,地狱少女 三鼎,地獄少女 三鼎,2124,7.1
217249,Comic Girls,こみっくがーるず,2126,7.1
295884,小书痴的下克上～为了成为图书管理员而不择手段～ 第2部,本好きの下剋上～司書になるためには手段を選んでいられません～ 第2部,2127,7.1
80838,樱Trick,桜Trick,2129,7.1
145365,腌黄瓜先生,Mr. Pickles,2130,7.0
239646,皿三昧,さらざんまい,2131,7.1
150955,我的英雄学院,僕のヒーローアカデミア,2134,7.1
316607,奇蛋物语,ワンダーエッグ・プライオリティ,2138,7.1
1547,十兵卫 心形眼罩的秘密,十兵衛ちゃん -ラブリー眼帯の秘密-,2139,7.0
211035,鬼灯的冷彻 第二季,鬼灯の冷徹 第弐期,2141,7.1
37672,夏雪密会,夏雪ランデブー,2144,7.1
890,南家三姐妹 再来一碗,みなみけ おかわり,2147,7.1
11779,组曲光之美少女♪,スイートプリキュア♪,2148,7.0
86517,放学后的昴星团,放課後のプレアデス,2149,7.1
303,迷宫塔 ～乌鲁克之盾～,ドルアーガの塔 ～the Aegis of URUK～,2150,7.1
8560,侦探歌剧 少女福尔摩斯,探偵オペラ ミルキィホームズ,2151,7.1
11189,森林大帝,ジャングル大帝,2154,7.0
10377,电波女与青春男,電波女と青春男,2160,7.1
79701,超青春姐弟s,Super Seisyun Brothers -超青春姉弟s-,2162,7.1
302418,无能的奈奈,無能なナナ,2163,7.1
1450,初恋限定。,初恋限定。,2165,7.1
10238,星球流浪记,無人惑星サヴァイヴ,2168,7.0
2881,后天的方向,あさっての方向。,2169,7.0
9271,反斗小王子,おじゃる丸,2171,7.0
4541,宝石宠物 Tinkle☆,ジュエルペット てぃんくる☆,2174,7.0
35989,死亡笔记特别篇 幻觉之神,DEATH NOTE リライト 幻視する神,2175,7.1
37619,故乡重现 日本的古老传说,ふるさと再生 日本の昔ばなし,2176,7.0
189639,网球并不可笑嘛 8期,てーきゅう 8期,2177,7.0
333853,异世界食堂2,異世界食堂２,2178,7.0
46829,Q弟侦探因幡,キューティクル探偵因幡,2180,7.1
25713,大力水手,Popeye the Sailor,2183,7.1
101399,偶像大师 灰姑娘女孩,アイドルマスター シンデレラガールズ,2188,7.1
4542,迷糊天使,ぴたテン,2190,7.0
101799,猫和老鼠2014 第一季,The Tom and Jerry Show (2014 TV series) Season 1,2192,7.0
19613,魔法骑士,魔法騎士レイアース,2195,7.0
49294,Love Live!,ラブライブ!,2196,7.1
14646,彗星公主,Cosmic Baton Girl コメットさん☆,2198,7.0
296261,新石纪 STONE WARS,Dr.STONE STONE WARS,2199,7.1
33820,中华小子,中华小子,2200,7.0
105426,关于完全听不懂老公在说什么的事,旦那が何を言っているかわからない件,2201,7.0
212675,网球并不可笑嘛 9期,てーきゅう 9期,2202,7.0
10378,天空之艾斯嘉科尼,天空のエスカフローネ,2205,7.0
2891,翼·年代记,ツバサ・クロニクル,2209,7.1
130452,网球并不可笑嘛 5期,てーきゅう 5期,2211,7.0
69943,网球并不可笑嘛 2期,てーきゅう 2期,2213,7.0
55113,玉子市场,たまこまーけっと,2217,7.1
4074,晴天小猪,はれときどきぶた,2219,7.0
38758,闪电十一人GO 时空之石,イナズマイレブンGO クロノ・ストーン,2220,7.0
211581,钱进球场,グラゼニ,2222,7.0
38040,Little Busters!,リトルバスターズ！,2223,7.0
309910,阿松 第三季,おそ松さん 第3期,2224,7.0
89216,我们大家的河合庄,僕らはみんな河合荘,2227,7.1
10390,魔神Z,マジンガーZ,2229,7.0
50811,战姬绝唱SYMPHOGEAR G,戦姫絶唱シンフォギアG,2231,7.0
13813,超级酷乐猫,サイボーグクロちゃん,2236,7.0
14643,阴阳大战记,陰陽大戦記,2238,7.0
278828,非洲的动物上班族,アフリカのサラリーマン,2242,7.0
38938,碧奇魂,BLUE SEED,2243,7.0
24062,青春草莓蛋,あぃまぃみぃ! ストロベリー・エッグ,2246,7.0
15946,光之美少女 Max Heart,ふたりはプリキュア Max Heart,2248,7.0
2914,炎之蜃气楼,炎の蜃気楼,2250,7.0
10435,昭和物语,テレビまんが 昭和物語,2251,7.0
18578,怪物猎人日记 岌岌可危的猫猫村G,モンハン日記 ぎりぎりアイルー村G,2252,7.0
2451,神无月的巫女,神無月の巫女,2254,7.0
19707,彩云国物语 第二季,彩雲国物語 第2シリーズ,2257,7.0
240811,银魂. 银之魂篇 第二季,銀魂. 銀ノ魂篇 第2クール,2260,7.0
37411,猫狗,Catdog,2261,7.0
125624,英国一家，吃在日本,"英国一家, 日本を食べる",2263,7.0
491,灼眼的夏娜 第二季,灼眼のシャナII,2266,7.0
159365,网球并不可笑嘛 7期,てーきゅう 7期,2267,7.0
12722,绝对少年,絶対少年,2269,7.0
1839,仰望半月的夜空,半分の月がのぼる空,2272,7.0
31374,银河KICK OFF！！,銀河へキックオフ！！,2282,7.0
5490,南瓜剪刀,パンプキン・シザーズ,2283,7.0
1731,大正野球娘。,大正野球娘。,2284,7.0
5468,剑勇传说 铁刃,剣勇伝説YAIBA,2285,7.0
836,青出于蓝,藍より青し,2287,7.0
91322,网球并不可笑嘛 4期,てーきゅう 4期,2288,7.0
231474,桧曾根与间租谭,ひそねとまそたん,2290,7.0
54372,鲁邦三世：燃烧的斩铁剑,ルパン三世 燃えよ斬鉄剣,2291,6.9
118783,全部成为F THE PERFECT INSIDER,すべてがFになる THE PERFECT INSIDER,2293,7.0
181640,亚人 第二季,亜人 第2クール,2295,7.0
6995,最游记RELOAD,最遊記RELOAD,2296,7.0
183891,魔卡少女樱 透明牌篇,カードキャプターさくら クリアカード編,2299,7.0
3157,植木的法则,うえきの法則,2301,7.0
3489,魔女猎人,エル・カザド,2304,7.0
241158,邻家的吸血鬼小妹,となりの吸血鬼さん,2306,7.0
91946,妖精的尾巴 第二季,FAIRY TAIL 第2期,2308,7.0
3825,速写者,SPEED GRAPHER,2310,7.0
2476,信蜂,テガミバチ,2313,7.0
50674,驯龙记：博克岛的骑手,Dragons: Riders of Berk,2314,6.9
176599,WWW.迷糊餐厅,WWW.WORKING!!,2315,7.0
12943,十二生肖,,2319,7.0
7880,天堂之吻,Paradise Kiss,2322,7.0
27883,精灵宝可梦：超梦归来,ポケットモンスター ミュウツー! 我ハココニ在リ,2323,7.0
2473,秦时明月之百步飞剑,秦时明月之百步飞剑,2325,7.0
67452,不在他处 正是此地,どこかではないここ,2329,7.0
67764,鲁邦三世：拜拜了自由女神·危机一刻,ルパン三世 バイバイ・リバティー・危機一発!,2330,6.9
276792,继 怪怪守护神,継つぐもも,2332,7.0
192732,名侦探柯南 Episode“ONE” 变小的名侦探,名探偵コナン エピソード“ONE” 小さくなった名探偵,2333,7.0
28114,叮当猫,ポコニャン！,2337,6.9
155704,田中君总是如此慵懒,田中くんはいつもけだるげ,2338,7.0
188091,珈百璃的堕落,ガヴリールドロップアウト,2339,7.0
2478,小鸠。,こばと。,2342,7.0
1764,浪漫追星社,宙のまにまに,2343,7.0
1967,英雄时代,ヒロイック・エイジ,2346,7.0
285879,DECA-DENCE,デカダンス,2347,7.0
5654,传说中勇者的传说,伝説の勇者の伝説,2352,7.0
5977,最游记,幻想魔伝 最遊記,2353,7.0
87717,网球优等生,ベイビーステップ,2355,7.0
4213,机动战士高达ZZ,機動戦士ガンダムZZ,2356,7.0
276150,恋爱小行星,恋する小惑星,2358,7.0
35990,死亡笔记特别篇 L的继承者,DEATH NOTE リライト2 Lを継ぐ者,2360,7.0
24508,潜行吧！奈亚子,這いよれ! ニャル子さん,2361,7.0
35977,卡片战斗先导者 亚洲巡回赛篇,カードファイト!! ヴァンガード アジアサーキット編,2362,6.9
23443,魔法咪路咪路,わがまま☆フェアリー ミルモでポン!,2367,7.0
223134,火球 幽默之章,ファイアボール ユーモラス,2375,6.9
7882,信蜂 REVERSE,テガミバチ REVERSE,2376,7.0
143751,网球并不可笑嘛 6期,てーきゅう 6期,2379,7.0
306742,Love Live! Superstar!!,ラブライブ！スーパースター!!,2380,7.0
214671,Slow Start,スロウスタート,2383,7.0
9570,忍者神龟,Teenage Mutant Ninja Turtles,2384,7.0
160328,英国一家，吃在正月,英国一家、正月を食べる,2390,6.9
6593,鬼神童子,鬼神童子ZENKI,2393,7.0
209408,狂赌之渊,賭ケグルイ,2394,7.0
2813,惊爆草莓,ストロベリー・パニック,2396,7.0
234761,DOUBLE DECKER! 道格&基里尔,DOUBLE DECKER! ダグ＆キリル,2398,7.0
47763,足球小将J,キャプテン翼J,2402,6.9
18049,棒球英豪 风之速,タッチ CROSS ROAD〜風のゆくえ〜,2405,6.9
148181,飙速宅男 新世代,弱虫ペダル NEW GENERATION,2410,7.0
1952,迦南,CANAAN,2412,7.0
83869,未确认进行式,未確認で進行形,2415,7.0
240837,pet,,2417,7.0
141616,偶像活动 第四年,アイカツ!4年目,2419,6.9
10418,GEAR战士电童,GEAR戦士電童,2420,6.9
2443,铁腕巴迪 DECODE,鉄腕バーディー DECODE,2421,7.0
52484,THE UNLIMITED 兵部京介,THE UNLIMITED -兵部京介-,2423,7.0
292970,魔女之旅,魔女の旅々,2424,7.0
13550,我的女神 小不隆咚便利多多,ああっ女神さまっ 小っちゃいって事は便利だねっ,2426,6.9
1600,死神,BLEACH,2428,7.0
241185,Lapis Re:LiGHTs,Lapis Re:LiGHTs ラピスリライツ,2432,7.0
11180,美妙旋律 极光之梦,プリティーリズム・オーロラドリーム,2434,6.9
10160,魔界女王候补生,シュガシュガルーン,2435,6.9
121108,关于完全听不懂老公在说什么的事 第二季,旦那が何を言っているかわからない件 2スレ目,2436,7.0
58015,潜行吧！奈亚子W,這いよれ! ニャル子さんW,2437,7.0
69295,麻辣女孩,Kim Possible,2438,6.9
110526,海贼王3D2Y 跨越艾斯之死！与路飞伙伴的誓言,ONE PIECE “3D2Y” エースの死を越えて! ルフィ仲間との誓い,2441,6.9
15007,Yes! 光之美少女5,Yes!プリキュア5,2444,6.9
25710,小贝流浪记,小贝流浪记,2448,6.9
69942,新蔷薇少女,ローゼンメイデン,2449,7.0
28431,一起一起这里那里,あっちこっち,2453,7.0
